SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
50867,8,2013-05-09T00:00:00.000Z,2013-05-21T00:00:00.000Z,2013-05-16T00:00:00.000Z,5,true,SO50867,,10-4030-015964,15964,,4,23871,23871,1,1290,133482Vi6546,,782.99,62.6392,19.5748,865.204,,{CEC821B5-DD10-4372-A6B9-F67E0797B120},2013-05-16T00:00:00.000Z
51215,8,2013-06-01T00:00:00.000Z,2013-06-13T00:00:00.000Z,2013-06-08T00:00:00.000Z,5,true,SO51215,,10-4030-011108,11108,,9,19596,19596,1,2633,739461Vi13688,8422,2329.99,186.3992,58.2498,2574.639,,{DB8268D2-1AC1-48F9-ACD5-BD676B2F7ADD},2013-06-08T00:00:00.000Z
51472,8,2013-06-17T00:00:00.000Z,2013-06-29T00:00:00.000Z,2013-06-24T00:00:00.000Z,5,true,SO51472,,10-4030-026654,26654,,9,27647,27647,1,6496,1239131Vi33730,8598,563.77,45.1016,14.0943,622.9659,,{D24A3AB1-AC10-43ED-9416-438ACDE93842},2013-06-24T00:00:00.000Z
51725,8,2013-06-30T00:00:00.000Z,2013-07-12T00:00:00.000Z,2013-07-07T00:00:00.000Z,5,false,SO51725,PO14326175546,10-4020-000107,29675,277,2,765,765,5,18323,55804Vi95160,,1295.976,124.4137,38.8793,1459.269,,{EF4F83D0-8753-48E9-9AEA-E46DDBE976DD},2013-07-07T00:00:00.000Z
51746,8,2013-06-30T00:00:00.000Z,2013-07-12T00:00:00.000Z,2013-07-07T00:00:00.000Z,5,false,SO51746,PO11542153436,10-4020-000062,29798,279,5,914,914,5,7667,36236Vi39712,,5467.248,525.547,164.2335,6157.0285,,{D3868F93-1BF8-4114-9065-6974F7FE204C},2013-07-07T00:00:00.000Z
51828,8,2013-06-30T00:00:00.000Z,2013-07-12T00:00:00.000Z,2013-07-07T00:00:00.000Z,5,false,SO51828,PO5771194719,10-4020-000079,29924,276,3,1002,1002,5,2504,127674Vi13077,,66047.3337,6328.6242,1977.6951,74353.653,,{33E019B4-0E19-476F-B524-1BF101017445},2013-07-07T00:00:00.000Z
52054,8,2013-07-03T00:00:00.000Z,2013-07-15T00:00:00.000Z,2013-07-10T00:00:00.000Z,5,true,SO52054,,10-4030-011207,11207,,1,17565,17565,1,17972,629241Vi93230,,74.98,5.9984,1.8745,82.8529,,{C4ED1608-A174-4631-8C30-791DECF9B62B},2013-07-10T00:00:00.000Z
52288,8,2013-07-08T00:00:00.000Z,2013-07-20T00:00:00.000Z,2013-07-15T00:00:00.000Z,5,true,SO52288,,10-4030-021391,21391,,9,21276,21276,1,15988,517279Vi82674,8829,29.99,2.3992,0.7498,33.139,,{7061DFD6-EDC4-4307-81A0-7E97D5653C16},2013-07-15T00:00:00.000Z
52591,8,2013-07-14T00:00:00.000Z,2013-07-26T00:00:00.000Z,2013-07-21T00:00:00.000Z,5,true,SO52591,,10-4030-018053,18053,,5,16402,16402,1,9885,725189Vi50908,,7.28,0.5824,0.182,8.0444,,{C95A9094-8805-40F4-9D58-846C8DA9F095},2013-07-21T00:00:00.000Z
52595,8,2013-07-14T00:00:00.000Z,2013-07-26T00:00:00.000Z,2013-07-21T00:00:00.000Z,5,true,SO52595,,10-4030-018926,18926,,6,14528,14528,1,2945,425967Vi15367,8897,91.95,7.356,2.2988,101.6048,,{45738D77-B178-44DC-A5FE-0DD3EA6CB06D},2013-07-21T00:00:00.000Z
52699,8,2013-07-16T00:00:00.000Z,2013-07-28T00:00:00.000Z,2013-07-23T00:00:00.000Z,5,true,SO52699,,10-4030-015461,15461,,10,15663,15663,1,2162,1026558Vi11251,8922,83.97,6.7176,2.0993,92.7869,,{0256FCBC-B6AA-4DF6-BB59-A836D218BC46},2013-07-23T00:00:00.000Z
52840,8,2013-07-18T00:00:00.000Z,2013-07-30T00:00:00.000Z,2013-07-25T00:00:00.000Z,5,true,SO52840,,10-4030-024083,24083,,7,11702,11702,1,399,642733Vi2022,,2419.06,193.5248,60.4765,2673.0613,,{686E84B8-F6C6-41F0-89D0-D99D17C0EA16},2013-07-25T00:00:00.000Z
53219,8,2013-07-26T00:00:00.000Z,2013-08-07T00:00:00.000Z,2013-08-02T00:00:00.000Z,5,true,SO53219,,10-4030-017808,17808,,10,15386,15386,1,3506,326661Vi18439,9032,64.97,5.1976,1.6243,71.7919,,{5665D761-AFAF-4C0C-9CE4-5020F7711B2B},2013-08-02T00:00:00.000Z
53338,8,2013-07-28T00:00:00.000Z,2013-08-09T00:00:00.000Z,2013-08-04T00:00:00.000Z,5,true,SO53338,,10-4030-024436,24436,,4,19482,19482,1,18918,440593Vi98282,,2438.06,195.0448,60.9515,2694.0563,,{D635CAE5-45A3-48BD-BC89-520D712EBCD9},2013-08-04T00:00:00.000Z
53447,8,2013-07-30T00:00:00.000Z,2013-08-11T00:00:00.000Z,2013-08-06T00:00:00.000Z,5,true,SO53447,,10-4030-019396,19396,,1,16465,16465,1,5725,241882Vi29974,,1169.46,93.5568,29.2365,1292.2533,,{F34BECF0-9B5E-4A8D-B2D5-DB2B417D8AE8},2013-08-06T00:00:00.000Z
53495,8,2013-07-31T00:00:00.000Z,2013-08-12T00:00:00.000Z,2013-08-07T00:00:00.000Z,5,false,SO53495,PO13050166548,10-4020-000160,29644,282,10,643,643,5,6468,16072Vi33565,9087,4098.648,393.5136,122.973,4615.1346,,{9BC5D5A8-8147-453F-9F86-6389DBDC2D51},2013-08-07T00:00:00.000Z
53696,8,2013-08-01T00:00:00.000Z,2013-08-13T00:00:00.000Z,2013-08-08T00:00:00.000Z,5,true,SO53696,,10-4030-015450,15450,,7,20782,20782,1,5638,1127420Vi29501,,32.27,2.5816,0.8068,35.6584,,{1B63505D-A623-4D68-987B-9F73BBF31722},2013-08-08T00:00:00.000Z
54050,8,2013-08-08T00:00:00.000Z,2013-08-20T00:00:00.000Z,2013-08-15T00:00:00.000Z,5,true,SO54050,,10-4030-011686,11686,,4,24774,24774,1,12306,120553Vi63633,,53.99,4.3192,1.3498,59.659,,{8E22D605-7363-46E3-B01F-BCBE1494D68C},2013-08-15T00:00:00.000Z
54095,8,2013-08-08T00:00:00.000Z,2013-08-20T00:00:00.000Z,2013-08-15T00:00:00.000Z,5,true,SO54095,,10-4030-011439,11439,,7,15273,15273,1,17408,837928Vi90466,,777.34,62.1872,19.4335,858.9607,,{BB65959D-DB78-4B73-8ADF-52407694E63C},2013-08-15T00:00:00.000Z
54313,8,2013-08-12T00:00:00.000Z,2013-08-24T00:00:00.000Z,2013-08-19T00:00:00.000Z,5,true,SO54313,,10-4030-029390,29390,,7,12085,12085,1,12519,342549Vi64759,,539.99,43.1992,13.4998,596.689,,{D55F6B6B-5E42-468A-8CA6-CE7025355808},2013-08-19T00:00:00.000Z
54705,8,2013-08-19T00:00:00.000Z,2013-08-31T00:00:00.000Z,2013-08-26T00:00:00.000Z,5,true,SO54705,,10-4030-011007,11007,,9,12909,12909,1,1546,1239062Vi7903,9291,2419.06,193.5248,60.4765,2673.0613,,{AA33FB60-2D9F-4128-A728-62BA7A3404EC},2013-08-26T00:00:00.000Z
54787,8,2013-08-21T00:00:00.000Z,2013-09-02T00:00:00.000Z,2013-08-28T00:00:00.000Z,5,true,SO54787,,10-4030-027607,27607,,6,27880,27880,1,14732,125445Vi76336,9315,7.28,0.5824,0.182,8.0444,,{332B5A0B-2472-43A8-BC9E-B93BA04B8B57},2013-08-28T00:00:00.000Z
54819,8,2013-08-21T00:00:00.000Z,2013-09-02T00:00:00.000Z,2013-08-28T00:00:00.000Z,5,true,SO54819,,10-4030-012328,12328,,10,14500,14500,1,18924,243007Vi98318,9318,2398.05,191.844,59.9513,2649.8453,,{67125CF2-004F-4785-816D-004B48FEDFB7},2013-08-28T00:00:00.000Z
54905,8,2013-08-23T00:00:00.000Z,2013-09-04T00:00:00.000Z,2013-08-30T00:00:00.000Z,5,true,SO54905,,10-4030-017138,17138,,4,17172,17172,1,17925,225013Vi92966,,59.98,4.7984,1.4995,66.2779,,{D7ADC2B4-E333-4973-BBD4-4F9E4B63DC16},2013-08-30T00:00:00.000Z
54914,8,2013-08-23T00:00:00.000Z,2013-09-04T00:00:00.000Z,2013-08-30T00:00:00.000Z,5,true,SO54914,,10-4030-016200,16200,,10,18375,18375,1,7684,1228364Vi39795,9340,39.98,3.1984,0.9995,44.1779,,{6C214323-0AF9-4092-989B-1D123C7CF7A2},2013-08-30T00:00:00.000Z
55017,8,2013-08-25T00:00:00.000Z,2013-09-06T00:00:00.000Z,2013-09-01T00:00:00.000Z,5,true,SO55017,,10-4030-016140,16140,,6,13353,13353,1,9300,436286Vi47967,9359,2528.33,202.2664,63.2083,2793.8047,,{D6229A8B-D7D1-4B5A-B0C0-3EE159347E9C},2013-09-01T00:00:00.000Z
55592,8,2013-09-03T00:00:00.000Z,2013-09-15T00:00:00.000Z,2013-09-10T00:00:00.000Z,5,true,SO55592,,10-4030-023376,23376,,6,16062,16062,1,2550,835030Vi13301,9458,1735.98,138.8784,43.3995,1918.2579,,{B26209F3-E249-4561-A32E-492414CB504C},2013-09-10T00:00:00.000Z
55767,8,2013-09-06T00:00:00.000Z,2013-09-18T00:00:00.000Z,2013-09-13T00:00:00.000Z,5,true,SO55767,,10-4030-015368,15368,,4,27554,27554,1,13482,1025540Vi69858,,7.28,0.5824,0.182,8.0444,,{5E2283E2-9AA8-4FA0-B8E4-2A732F0C2C1F},2013-09-13T00:00:00.000Z
55770,8,2013-09-06T00:00:00.000Z,2013-09-18T00:00:00.000Z,2013-09-13T00:00:00.000Z,5,true,SO55770,,10-4030-015273,15273,,4,15954,15954,1,7314,126050Vi37963,,103.48,8.2784,2.587,114.3454,,{61396C91-6E6A-42B6-9CB3-FED15365A87D},2013-09-13T00:00:00.000Z
56015,8,2013-09-10T00:00:00.000Z,2013-09-22T00:00:00.000Z,2013-09-17T00:00:00.000Z,5,true,SO56015,,10-4030-019426,19426,,7,24898,24898,1,13074,1242180Vi67658,,1155.48,92.4384,28.887,1276.8054,,{039E9E37-203B-456F-811F-6BC24CE67E93},2013-09-17T00:00:00.000Z
56318,8,2013-09-16T00:00:00.000Z,2013-09-28T00:00:00.000Z,2013-09-23T00:00:00.000Z,5,true,SO56318,,10-4030-029191,29191,,9,28021,28021,1,5493,939045Vi28801,9599,2393.06,191.4448,59.8265,2644.3313,,{FC9F78CC-8B1D-482E-9965-73150524E81A},2013-09-23T00:00:00.000Z
56403,8,2013-09-18T00:00:00.000Z,2013-09-30T00:00:00.000Z,2013-09-25T00:00:00.000Z,5,true,SO56403,,10-4030-021690,21690,,6,21447,21447,1,2501,625518Vi13059,9623,93.97,7.5176,2.3493,103.8369,,{BD7B7D17-9D11-49D0-9B90-B8022600DD6C},2013-09-25T00:00:00.000Z
57217,8,2013-09-30T00:00:00.000Z,2013-10-12T00:00:00.000Z,2013-10-07T00:00:00.000Z,5,true,SO57217,,10-4030-016304,16304,,8,27145,27145,1,14293,326260Vi74094,,49.48,3.9584,1.237,54.6754,,{5F5782E5-0EE5-4DC7-9C88-F4B9E9CA8E4C},2013-10-07T00:00:00.000Z
57248,8,2013-10-01T00:00:00.000Z,2013-10-13T00:00:00.000Z,2013-10-08T00:00:00.000Z,5,true,SO57248,,10-4030-022948,22948,,9,13315,13315,1,13277,217991Vi68858,9764,39.98,3.1984,0.9995,44.1779,,{2CCAAD74-3899-4595-B837-9E9AB88321BF},2013-10-08T00:00:00.000Z
57451,8,2013-10-04T00:00:00.000Z,2013-10-16T00:00:00.000Z,2013-10-11T00:00:00.000Z,5,true,SO57451,,10-4030-020103,20103,,6,27450,27450,1,12461,125748Vi64442,9799,103.48,8.2784,2.587,114.3454,,{D4B8D2C2-531B-45BC-9606-0D764B88CE1C},2013-10-11T00:00:00.000Z
57463,8,2013-10-04T00:00:00.000Z,2013-10-16T00:00:00.000Z,2013-10-11T00:00:00.000Z,5,true,SO57463,,10-4030-012543,12543,,7,20319,20319,1,4071,130073Vi21440,,8.99,0.7192,0.2248,9.934,,{4F38CDF3-0946-4E6F-928D-BF6075CA02A2},2013-10-11T00:00:00.000Z
57691,8,2013-10-09T00:00:00.000Z,2013-10-21T00:00:00.000Z,2013-10-16T00:00:00.000Z,5,true,SO57691,,10-4030-012194,12194,,4,29198,29198,1,,,,7.95,0.636,0.1988,8.7848,,{D6C03D8B-8286-41BF-9190-57584396E9CA},2013-10-16T00:00:00.000Z
57896,8,2013-10-12T00:00:00.000Z,2013-10-24T00:00:00.000Z,2013-10-19T00:00:00.000Z,5,true,SO57896,,10-4030-025192,25192,,1,15292,15292,1,18457,340514Vi95844,,2480.99,198.4792,62.0248,2741.494,,{B92233FE-915F-4AD8-ADA2-82523738C843},2013-10-19T00:00:00.000Z
58257,8,2013-10-19T00:00:00.000Z,2013-10-31T00:00:00.000Z,2013-10-26T00:00:00.000Z,5,true,SO58257,,10-4030-027630,27630,,4,22473,22473,1,12246,321242Vi63316,,42.97,3.4376,1.0743,47.4819,,{2E67A484-E9F3-4078-A87C-84C1E335EBB2},2013-10-26T00:00:00.000Z
58549,8,2013-10-24T00:00:00.000Z,2013-11-05T00:00:00.000Z,2013-10-31T00:00:00.000Z,5,true,SO58549,,10-4030-027373,27373,,1,23684,23684,1,6278,320881Vi32620,,38.98,3.1184,0.9745,43.0729,,{BF1963D4-6FDC-41D0-92B2-49654D015BE8},2013-10-31T00:00:00.000Z
58627,8,2013-10-25T00:00:00.000Z,2013-11-06T00:00:00.000Z,2013-11-01T00:00:00.000Z,5,true,SO58627,,10-4030-011239,11239,,10,25489,25489,1,2999,438036Vi15728,10033,1214.85,97.188,30.3713,1342.4093,,{D4725F94-2C89-4C67-B686-90EEA2C6176B},2013-11-01T00:00:00.000Z
58862,8,2013-10-29T00:00:00.000Z,2013-11-10T00:00:00.000Z,2013-11-05T00:00:00.000Z,5,true,SO58862,,10-4030-020331,20331,,1,23893,23893,1,3329,1124383Vi17498,,133.49,10.6792,3.3373,147.5065,,{9B5342F5-5B07-4428-9E9E-9F0D41A51B66},2013-11-05T00:00:00.000Z
59117,8,2013-10-30T00:00:00.000Z,2013-11-11T00:00:00.000Z,2013-11-06T00:00:00.000Z,5,true,SO59117,,10-4030-013456,13456,,1,19492,19492,1,9706,537043Vi50033,,2400.95,192.076,60.0238,2653.0498,,{D092A615-0169-45B0-9874-B2A3A4384FD2},2013-11-06T00:00:00.000Z
60720,8,2013-11-23T00:00:00.000Z,2013-12-05T00:00:00.000Z,2013-11-30T00:00:00.000Z,5,true,SO60720,,10-4030-026367,26367,,7,21820,21820,1,6857,527251Vi35738,,78.48,6.2784,1.962,86.7204,,{61E6F59C-89F4-4F22-8263-FD127DABA4CF},2013-11-30T00:00:00.000Z
60845,8,2013-11-25T00:00:00.000Z,2013-12-07T00:00:00.000Z,2013-12-02T00:00:00.000Z,5,true,SO60845,,10-4030-015039,15039,,9,17432,17432,1,892,1118893Vi4527,10369,8.99,0.7192,0.2248,9.934,,{112E0E72-3E6E-4250-A541-2E944D8C1CB9},2013-12-02T00:00:00.000Z
61243,8,2013-11-30T00:00:00.000Z,2013-12-12T00:00:00.000Z,2013-12-07T00:00:00.000Z,5,false,SO61243,PO7859152962,10-4020-000221,29992,281,4,1024,1024,5,7176,107308Vi37251,,14608.224,1373.8629,429.3322,16411.4191,,{726789D1-8786-490D-96C6-5F0C56442C18},2013-12-07T00:00:00.000Z
61545,8,2013-12-05T00:00:00.000Z,2013-12-17T00:00:00.000Z,2013-12-12T00:00:00.000Z,5,true,SO61545,,10-4030-011369,11369,,9,17992,17992,1,18906,518649Vi98232,10479,58.98,4.7184,1.4745,65.1729,,{C9F6F256-5AF0-4F44-A675-C115EF75039A},2013-12-12T00:00:00.000Z
61657,8,2013-12-07T00:00:00.000Z,2013-12-19T00:00:00.000Z,2013-12-14T00:00:00.000Z,5,true,SO61657,,10-4030-019618,19618,,9,20874,20874,1,12693,917443Vi65647,10501,30.48,2.4384,0.762,33.6804,,{43DC372D-D840-4273-972D-32AC60521CA5},2013-12-14T00:00:00.000Z
61809,8,2013-12-09T00:00:00.000Z,2013-12-21T00:00:00.000Z,2013-12-16T00:00:00.000Z,5,true,SO61809,,10-4030-019208,19208,,1,16203,16203,1,17655,624807Vi91620,,98.96,7.9168,2.474,109.3508,,{47D8652E-0BAC-42EB-9C72-2883932201C0},2013-12-16T00:00:00.000Z
61981,8,2013-12-12T00:00:00.000Z,2013-12-24T00:00:00.000Z,2013-12-19T00:00:00.000Z,5,true,SO61981,,10-4030-016054,16054,,10,23810,23810,1,18750,819893Vi97457,10561,826.46,66.1168,20.6615,913.2383,,{D0018BE8-0072-4E5C-B88E-D9A49A68BEC1},2013-12-19T00:00:00.000Z
62512,8,2013-12-20T00:00:00.000Z,2014-01-01T00:00:00.000Z,2013-12-27T00:00:00.000Z,5,true,SO62512,,10-4030-014991,14991,,10,22216,22216,1,15478,837850Vi79933,10649,777.34,62.1872,19.4335,858.9607,,{B7A2BD3A-0CCC-4E40-AFB1-282E4AA561D5},2013-12-27T00:00:00.000Z
62765,8,2013-12-25T00:00:00.000Z,2014-01-06T00:00:00.000Z,2014-01-01T00:00:00.000Z,5,true,SO62765,,10-4030-024865,24865,,10,21673,21673,1,8601,119724Vi44449,10704,2478.34,198.2672,61.9585,2738.5657,,{23C9383D-8B38-4357-BD84-E07053BBBF06},2014-01-01T00:00:00.000Z
63312,8,2013-12-31T00:00:00.000Z,2014-01-12T00:00:00.000Z,2014-01-07T00:00:00.000Z,5,true,SO63312,,10-4030-024665,24665,,6,17757,17757,1,19222,824979Vi99902,10767,109.97,8.7976,2.7493,121.5169,,{920EC137-67ED-402A-9301-90888ADCA7A7},2014-01-07T00:00:00.000Z
63447,8,2014-01-02T00:00:00.000Z,2014-01-14T00:00:00.000Z,2014-01-09T00:00:00.000Z,5,true,SO63447,,10-4030-018383,18383,,1,11728,11728,1,14015,224495Vi72684,,13.98,1.1184,0.3495,15.4479,,{D214A69F-6BEE-407A-8487-0AD5E69B7D2A},2014-01-09T00:00:00.000Z
63619,8,2014-01-04T00:00:00.000Z,2014-01-16T00:00:00.000Z,2014-01-11T00:00:00.000Z,5,true,SO63619,,10-4030-029091,29091,,9,16181,16181,1,12217,243131Vi63172,10809,756.33,60.5064,18.9083,835.7447,,{313061BE-F958-4AB3-8FAE-DDAD0B65E5C7},2014-01-11T00:00:00.000Z
63673,8,2014-01-05T00:00:00.000Z,2014-01-17T00:00:00.000Z,2014-01-12T00:00:00.000Z,5,true,SO63673,,10-4030-021180,21180,,9,11994,11994,1,14953,738128Vi77458,10820,1700.99,136.0792,42.5248,1879.594,,{D91881A3-0141-442A-8C08-255CFE8A63C2},2014-01-12T00:00:00.000Z
63982,8,2014-01-10T00:00:00.000Z,2014-01-22T00:00:00.000Z,2014-01-17T00:00:00.000Z,5,true,SO63982,,10-4030-024009,24009,,9,25759,25759,1,10803,638862Vi55733,10875,564.48,45.1584,14.112,623.7504,,{4DEA07B6-5CD0-4027-BC1F-8D9B73150518},2014-01-17T00:00:00.000Z
64144,8,2014-01-13T00:00:00.000Z,2014-01-25T00:00:00.000Z,2014-01-20T00:00:00.000Z,5,true,SO64144,,10-4030-020599,20599,,10,14806,14806,1,7144,1027002Vi37072,10913,32.27,2.5816,0.8068,35.6584,,{8B06EDAE-E7AD-42A0-8B6B-078F40012DB1},2014-01-20T00:00:00.000Z
64506,8,2014-01-18T00:00:00.000Z,2014-01-30T00:00:00.000Z,2014-01-25T00:00:00.000Z,5,true,SO64506,,10-4030-016425,16425,,7,11446,11446,1,8374,1038024Vi43379,,1214.85,97.188,30.3713,1342.4093,,{A5145AC7-0C13-4A47-AA76-101DD2B3947E},2014-01-25T00:00:00.000Z
64788,8,2014-01-22T00:00:00.000Z,2014-02-03T00:00:00.000Z,2014-01-29T00:00:00.000Z,5,true,SO64788,,10-4030-023995,23995,,9,29412,29412,1,,,11007,539.99,43.1992,13.4998,596.689,,{3867829E-6801-4564-BC3D-3E73458B48B6},2014-01-29T00:00:00.000Z
65047,8,2014-01-27T00:00:00.000Z,2014-02-08T00:00:00.000Z,2014-02-03T00:00:00.000Z,5,true,SO65047,,10-4030-017219,17219,,7,25595,25595,1,10433,126564Vi53796,,35.0,2.8,0.875,38.675,,{2BADD90A-B485-4CC7-A655-513231015591},2014-02-03T00:00:00.000Z
65143,8,2014-01-28T00:00:00.000Z,2014-02-09T00:00:00.000Z,2014-02-04T00:00:00.000Z,5,true,SO65143,,10-4030-011998,11998,,9,13688,13688,1,2607,739848Vi13552,11073,2337.27,186.9816,58.4318,2582.6834,,{5D5078B7-9E5F-4986-9491-C89E2830CB59},2014-02-04T00:00:00.000Z
65200,8,2014-01-29T00:00:00.000Z,2014-02-10T00:00:00.000Z,2014-02-05T00:00:00.000Z,5,false,SO65200,PO841148607,10-4020-000254,29559,280,1,861,185,5,14489,126547Vi75136,,47069.4121,4553.2508,1422.8909,53045.5538,,{334C3A14-7893-4F8F-AF97-3FDB9861DF79},2014-02-05T00:00:00.000Z
65633,8,2014-02-03T00:00:00.000Z,2014-02-15T00:00:00.000Z,2014-02-10T00:00:00.000Z,5,true,SO65633,,10-4030-015264,15264,,9,29540,29540,1,,,11139,29.99,2.3992,0.7498,33.139,,{C9393232-1DED-49B1-88E4-26104BE82C49},2014-02-10T00:00:00.000Z
66144,8,2014-02-10T00:00:00.000Z,2014-02-22T00:00:00.000Z,2014-02-17T00:00:00.000Z,5,true,SO66144,,10-4030-027073,27073,,1,11886,11886,1,8306,140634Vi43012,,2384.07,190.7256,59.6018,2634.3974,,{07FB7949-C24B-4BE1-B08D-8CF0819008A6},2014-02-17T00:00:00.000Z
66224,8,2014-02-12T00:00:00.000Z,2014-02-24T00:00:00.000Z,2014-02-19T00:00:00.000Z,5,true,SO66224,,10-4030-018978,18978,,6,24006,24006,1,14678,222936Vi76123,11240,37.27,2.9816,0.9318,41.1834,,{2D300350-7062-4DC6-A86E-056DEBC9C4E3},2014-02-19T00:00:00.000Z
66663,8,2014-02-19T00:00:00.000Z,2014-03-03T00:00:00.000Z,2014-02-26T00:00:00.000Z,5,true,SO66663,,10-4030-016775,16775,,4,21717,21717,1,4919,325092Vi25820,,4.99,0.3992,0.1248,5.514,,{F512E480-80C5-4A91-A151-2984DF49ADE4},2014-02-26T00:00:00.000Z
67193,8,2014-02-27T00:00:00.000Z,2014-03-11T00:00:00.000Z,2014-03-06T00:00:00.000Z,5,true,SO67193,,10-4030-026723,26723,,4,23276,23276,1,9398,640289Vi48433,,2418.05,193.444,60.4513,2671.9453,,{AB53EAC0-9336-4FB2-A389-F8484E219F93},2014-03-06T00:00:00.000Z
67401,8,2014-03-01T00:00:00.000Z,2014-03-13T00:00:00.000Z,2014-03-08T00:00:00.000Z,5,true,SO67401,,10-4030-021482,21482,,1,12458,12458,1,10559,241636Vi54425,,1129.48,90.3584,28.237,1248.0754,,{66AA4DB8-532F-4FDE-9AD5-60743D680F43},2014-03-08T00:00:00.000Z
67419,8,2014-03-02T00:00:00.000Z,2014-03-14T00:00:00.000Z,2014-03-09T00:00:00.000Z,5,true,SO67419,,10-4030-011203,11203,,6,14498,14498,1,15008,316703Vi77678,11438,67.97,5.4376,1.6993,75.1069,,{BA3705B9-E6CF-4B74-B676-E497D3FB8567},2014-03-09T00:00:00.000Z
67465,8,2014-03-02T00:00:00.000Z,2014-03-14T00:00:00.000Z,2014-03-09T00:00:00.000Z,5,true,SO67465,,10-4030-021571,21571,,9,14656,14656,1,7257,1139236Vi37679,11436,2443.35,195.468,61.0838,2699.9018,,{34AE74C7-E77C-434F-877F-7E9170050B97},2014-03-09T00:00:00.000Z
67524,8,2014-03-03T00:00:00.000Z,2014-03-15T00:00:00.000Z,2014-03-10T00:00:00.000Z,5,true,SO67524,,10-4030-017807,17807,,10,28307,28307,1,2816,526658Vi14652,11452,73.96,5.9168,1.849,81.7258,,{A6D01CCF-20E4-4CE8-A98B-CB35EFD30828},2014-03-10T00:00:00.000Z
67552,8,2014-03-03T00:00:00.000Z,2014-03-15T00:00:00.000Z,2014-03-10T00:00:00.000Z,5,true,SO67552,,10-4030-026189,26189,,9,20794,20794,1,321,838426Vi1623,11447,1143.46,91.4768,28.5865,1263.5233,,{9675B200-B367-4946-8C8C-30A95839A111},2014-03-10T00:00:00.000Z
67632,8,2014-03-04T00:00:00.000Z,2014-03-16T00:00:00.000Z,2014-03-11T00:00:00.000Z,5,true,SO67632,,10-4030-027537,27537,,4,12079,12079,1,8002,1140253Vi41447,,2398.05,191.844,59.9513,2649.8453,,{BBFE7FD7-F7DD-4AA9-82FF-03B8768EF3B6},2014-03-11T00:00:00.000Z
67646,8,2014-03-05T00:00:00.000Z,2014-03-17T00:00:00.000Z,2014-03-12T00:00:00.000Z,5,true,SO67646,,10-4030-018730,18730,,9,24967,24967,1,8364,417524Vi43316,11469,36.96,2.9568,0.924,40.8408,,{E3794DD0-CD71-4B76-B620-3504C4D41FB6},2014-03-12T00:00:00.000Z
67737,8,2014-03-06T00:00:00.000Z,2014-03-18T00:00:00.000Z,2014-03-13T00:00:00.000Z,5,true,SO67737,,10-4030-016854,16854,,4,13385,13385,1,6505,636547Vi33776,,2342.93,187.4344,58.5733,2588.9377,,{93692A3C-A407-4716-9071-C4F4843FCAAF},2014-03-13T00:00:00.000Z
67944,8,2014-03-09T00:00:00.000Z,2014-03-21T00:00:00.000Z,2014-03-16T00:00:00.000Z,5,true,SO67944,,10-4030-024257,24257,,9,25823,25823,1,749,638819Vi3840,11513,588.96,47.1168,14.724,650.8008,,{9F215C0D-B650-470E-B309-20E6ADD598E5},2014-03-16T00:00:00.000Z
68025,8,2014-03-10T00:00:00.000Z,2014-03-22T00:00:00.000Z,2014-03-17T00:00:00.000Z,5,true,SO68025,,10-4030-025454,25454,,10,26299,26299,1,13276,442353Vi68856,11529,1155.48,92.4384,28.887,1276.8054,,{8D884853-162B-4168-A6FA-96D159F3F49D},2014-03-17T00:00:00.000Z
43680,8,2011-05-31T00:00:00.000Z,2011-06-12T00:00:00.000Z,2011-06-07T00:00:00.000Z,5,false,SO43680,PO10730130087,10-4020-000491,29489,281,4,1069,1069,5,6653,126370Vi34642,,11397.4992,1093.6394,341.7623,12832.9009,,{9CBE5E7A-12D2-4DD4-B50C-1FFB4021C6E1},2011-06-07T00:00:00.000Z
43895,8,2011-07-01T00:00:00.000Z,2011-07-13T00:00:00.000Z,2011-07-08T00:00:00.000Z,5,false,SO43895,PO2900121738,10-4020-000469,29742,280,1,884,884,5,11011,16890Vi56787,,32459.9278,3121.4886,975.4652,36556.8816,,{D61F2967-42A7-4A54-88F8-B4BCBC0FAB09},2011-07-08T00:00:00.000Z
44030,8,2011-07-24T00:00:00.000Z,2011-08-05T00:00:00.000Z,2011-07-31T00:00:00.000Z,5,true,SO44030,,10-4030-012131,12131,,7,24044,24044,1,8038,1231023Vi41680,710,3578.27,286.2616,89.4568,3953.9884,,{A3C389ED-2584-4B11-A3F3-B2B08476CBE5},2011-07-31T00:00:00.000Z
44222,8,2011-08-19T00:00:00.000Z,2011-08-31T00:00:00.000Z,2011-08-26T00:00:00.000Z,5,true,SO44222,,10-4030-017258,17258,,9,12919,12919,1,14111,534467Vi73185,1042,3578.27,286.2616,89.4568,3953.9884,,{30A00440-8F9E-46B5-ADFD-10AE98E36011},2011-08-26T00:00:00.000Z
